,co_code,company_name,listed,delisted,delist_date
441,19486,ARIHANT CLASSIC FINANCE LTD.,1,1,2004-07-02
442,19497,ARIHANT CORPORATION LTD.,1,1,2004-04-20
443,19499,ARIHANT COTSYN LTD.,1,1,2016-09-12
444,19510,BRIYA ENTERPRISE LTD.,1,1,2004-07-02
445,19528,ARIHANT FOUNDATIONS & HOUSING LTD.,1,0,
446,19541,ARIHANT INDUSTRIES LTD.,1,1,2017-03-24
447,19577,ARIHANT PETRO CHEMICALS LTD.,1,1,2004-04-20
448,19597,AAYUSH FOOD & HERBS LTD.,1,0,
449,19613,ARIHANT STEEL & ALLOYS LTD.,1,1,2004-07-02
450,19623,ARIHANT THERMOWARE LTD.,1,1,2004-04-20
451,19624,ARIHANT THREADS LTD.,1,1,2017-02-07
452,19626,ARIHANT TOURNESOL LTD.,1,0,
453,19642,ARIHANT'S SECURITIES LTD.,1,0,
454,19878,ARLABS LTD.,1,1,2016-12-13
455,19881,ARLEM BREWERIES LTD. [MERGED],1,1,2003-02-17
456,19902,ARMAAN ELECTRIC LTD.,1,1,2004-07-02
457,19913,ARMAN HOLDINGS LTD.,1,0,
458,19915,ARMAN FINANCIAL SERVICES LTD.,1,0,
459,19962,RESONANCE SPECIALTIES LTD.,1,0,
460,20011,ARNOLD HOLDINGS LTD.,1,0,
461,20015,ARO GRANITE INDS. LTD.,1,0,
462,20019,AROCHEM SILVASSA LTD.,1,1,2017-08-23
463,20094,ARONI COMMERCIALS LTD. [MERGED],1,1,2018-01-08
464,20138,ARORA FIBRES LTD.,1,1,2016-03-31
465,20229,ARPAN LEASING CO. LTD.,1,1,2004-07-02
466,20327,ARROW GREENTECH LTD.,1,0,
467,20352,SAFAL SECURITIES LTD.,1,0,
468,20357,ARROW WEBTEX LTD. [MERGED],1,1,2007-03-29
469,20384,EXOTIC COAL LTD.,1,0,
470,20440,ARTECH POWER & TRDG. LTD.,1,0,
471,20451,ARTEFACT PROJECTS LTD.,1,0,
472,20496,ARTI AGRO INDS. LTD.,1,1,1997-02-17
473,20554,ARTSON ENGINEERING LTD.,1,1,2000-09-20
474,20716,ARUN MANTEX LTD.,1,1,2016-12-13
475,20734,ARUN PIPES LTD.,1,1,2002-07-03
476,20742,ARUN PROCESSORS LTD.,1,1,2017-12-01
477,20768,A V T I L ENTERPRISE LTD.,1,0,
478,20806,ARUNA HOTELS LTD.,1,1,2000-05-31
479,20858,TAAZA INTERNATIONAL LTD.,1,0,
480,20868,ARUNODAY MILLS LTD.,1,1,2018-07-04
481,20948,ARVIN LIQUID GASES LTD.,1,1,1997-02-17
482,20973,GUJARAT METALLIC COAL & COKE LTD.,1,0,
483,21009,ARVIND INTERNATIONAL LTD.,1,1,2018-05-11
484,21042,ARVIND LTD.,1,0,
485,21055,ARVIND POLYCOT LTD. [MERGED],1,1,2000-01-21
486,21058,ARVIND PRODUCTS LTD. [MERGED],1,1,2012-06-22
487,21064,ARVIND RASHAYANA UDYOG LTD.,1,1,2004-04-20
488,21066,ARVIND REMEDIES LTD.,1,1,2018-08-08
489,21190,ARYAMAN FINANCIAL SERVICES LTD.,1,0,
490,21214,ARYAN FINE FAB LTD.,1,1,2000-03-01
491,21224,ARYAN PESTICIDES LTD. [MERGED],1,1,2004-06-18
492,21275,ASAHI INFRASTRUCTURE & PROJECTS LTD.,1,0,
493,21279,ASAHI INDUSTRIES LTD.,1,0,
494,21283,ASAHI INDIA GLASS LTD.,1,0,
495,21290,ASAHI SONGWON COLORS LTD.,1,0,
496,21358,ASCENT EXIM (INDIA) LTD.,1,1,2018-05-11
497,21420,A B B INDIA LTD.,1,0,
498,21424,ASEAN INDUSTRIAL STRUCTURES LTD.,1,1,2018-07-04
499,21458,ASHA AGRO INDS. LTD.,1,1,2004-04-20
500,21575,ASHAPURA MINECHEM LTD.,1,0,
501,21602,ASHARI AGENCIES LTD.,1,0,
502,21603,ASHARI PROPERTIES & FINANCES LTD.,1,1,2004-04-20
503,21611,ASHCO NIULAB INDS. LTD.,1,1,2017-05-12
504,21649,ASHIANA AGRO INDS. LTD.,1,0,
505,21663,ASHIANA HOUSING LTD.,1,0,
506,21667,ASHIANA ISPAT LTD.,1,0,
507,21674,ASHIANA PROTEINS LTD. [MERGED],1,1,1994-01-24
508,21678,ASHIBEJ INDUSTRIES LTD.,1,1,2004-01-14
509,21688,ASHIKA CREDIT CAPITAL LTD.,1,0,
510,21697,ASHIM INVESTMENT CO. LTD. [MERGED],1,1,2008-12-10
511,21707,ASHIMA LTD.,1,0,
512,21728,ASHIRWAD CAPITAL LTD.,1,0,
513,21755,ASHIRWAD STEELS & INDS. LTD.,1,0,
514,21844,ASHISH POLYPLAST LTD.,1,0,
515,21943,LESHA INDUSTRIES LTD.,1,0,
516,21949,ASHNOOR TEXTILE MILLS LTD.,1,0,
517,21964,ASHOK ALCO-CHEM LTD.,1,1,2000-02-29
518,22011,ASHOK FASHIONS LTD.,1,1,2002-07-03
519,22101,ASHOK LEYLAND FINANCE LTD. [MERGED],1,1,2004-09-01
520,22104,ASHOK LEYLAND LTD.,1,0,
521,22138,KUMAKA INDUSTRIES LTD.,1,1,1998-07-02
522,22247,ASHOKA BUILDCON LTD.,1,0,
523,22322,ASHOKA REFINERIES LTD.,1,0,
524,22398,ASHRAM ONLINE.COM LTD.,1,1,1997-10-14
525,22488,TRIDEV INFRAESTATES LTD.,1,0,
526,22639,ASIA AUTOMOTIVE LTD.,1,1,1995-06-05
527,22644,ASIA CAPITAL LTD.,1,0,
528,22651,NINE MEDIA & INFORMATION SERVICES LTD.,1,1,2004-07-02
529,22659,BLACK ROSE INDS. LTD.,1,0,
530,22686,ASIA PACIFIC FINANCIAL SERVICES LTD.,1,1,2004-07-02
531,22694,ASIA PACIFIC INVST. TRUST LTD.,1,1,2004-07-01
532,22701,ASIA PACK LTD.,1,0,
533,22709,ASIA REFINERY LTD.,1,1,2017-01-20
534,22745,ASIAN AGALITE (INDIA) LTD.,1,1,2004-07-02
535,22750,ASIAN AGRO FARMS INDIA LTD.,1,1,1993-02-23
536,22753,ASIAN ALLOYS LTD.,1,1,1997-10-15
537,22760,ASIAN BEARING LTD.,1,0,
538,22765,ASIAN CABLES & INDS. LTD. [MERGED],1,1,1997-12-12
539,22773,RELIGARE TECHNOVA GLOBAL SOLUTIONS LTD. [MERGED],1,1,2010-11-11
540,22776,ASIAN CLOSURES LTD. [MERGED],1,1,1996-04-02
541,22778,ASIAN COFFEE LTD. [MERGED],1,1,1999-11-05
542,22782,ASIAN CONSOLIDATED INDS. LTD.,1,1,1998-11-18
543,22793,ASIAN ELECTRONICS LTD.,1,1,2018-07-02
544,22800,ASIAN FERTILIZERS LTD.,1,0,
545,22807,ASIAN FLORA LTD.,1,0,
546,22808,ASIAN FOOD PRODUCTS LTD.,1,0,
547,22819,ASIAN HOTELS (NORTH) LTD.,1,0,
548,22823,KOHINOOR TECHNO ENGINEERS LTD.,1,1,2018-05-11
549,22825,ASIAN INDUSTRIES & ENTERPRISES SA LTD.,1,1,1997-02-17
550,22839,ASIAN LAKTO INDS. LTD.,1,1,2004-04-20
551,22855,ASIAN OILFIELD SERVICES LTD.,1,0,
552,22859,ASIAN PAINTS LTD.,1,0,
553,22873,ASIAN PETROPRODUCTS & EXPORTS LTD.,1,0,
554,22896,ASIAN STAR CO. LTD.,1,0,
555,22900,ASIAN TEA & EXPORTS LTD.,1,0,
556,22905,ASIAN TRACTORS LTD.,1,1,1995-06-05
557,22910,ASIAN VEGPRO INDS. LTD.,1,1,2018-07-04
558,22921,GLOBAL INFRATECH & FINANCE LTD.,1,0,
559,22938,ASIATIC FOOD (EXPORTS) LTD.,1,1,2004-04-20
560,22943,ASIATIC INFRASTRUCTURE & SHELTERS LTD.,1,1,2004-07-02
561,22949,ASIATIC PROPERTIES LTD.,1,1,2004-07-02
562,23002,SHREEJAL INFO HUBS LTD.,1,0,
563,23033,ASLO STEEL LTD.,1,1,2004-07-02
564,23150,ASPINWALL & CO. LTD.,1,0,
565,23217,ASSAM COMPANY INDIA LTD.,1,0,
566,23249,ASSAM PETROCHEMICALS LTD.,1,1,2017-02-20
567,23287,ASSAMBROOK LTD.,1,1,2018-07-04
568,23320,ASSOCIATED ALCOHOLS & BREWERIES LTD.,1,1,1998-12-04
569,23344,ASSOCIATED BUSINESS CREDITS LTD.,1,1,2017-01-20
570,23354,A C C LTD.,1,0,
571,23355,ASSOCIATED CERAMICS LTD.,1,0,
572,23356,REAL TOUCH FINANCE LTD.,1,0,
573,23397,MIDAS INFRA TRADE LTD.,1,0,
574,23434,ASSOCIATED MARMO & GRANITES LTD.,1,1,2018-08-21
575,23463,HIND ALUMINIUM INDS. LTD.,1,0,
576,23482,A S I INDUSTRIES LTD.,1,1,1997-10-01
577,23495,S R K INDUSTRIES LTD.,1,0,
578,23541,ASSOTEX ENGINEERING INDIA LTD.,1,1,1990-12-07
579,23561,ASTEC LIFESCIENCES LTD.,1,0,
580,23668,ASTRA MICROWAVE PRODUCTS LTD.,1,0,
581,23696,ASTRAL POLY TECHNIK LTD.,1,0,
582,23709,ASTRAZENECA PHARMA INDIA LTD.,1,0,
583,23730,ASTRON DRUGS & INDS. LTD.,1,1,2004-04-20
584,23760,ASUTOSH ENTERPRISES LTD.,1,0,
585,23857,ATASH INDUSTRIES (INDIA) LTD.,1,1,1999-03-17
586,23859,ATASH SECURITIES LTD.,1,1,2004-04-20
587,23873,VAARAD VENTURES LTD.,1,0,
588,23885,ATCOM TECHNOLOGIES LTD.,1,0,
589,24028,ATLANTA LTD.,1,0,
590,24074,ATLANTIC SPINNING & WVG. MILLS LTD.,1,1,2000-03-01
591,24101,ATLAS COPCO (INDIA) LTD.,1,1,2003-04-01
592,24106,ATLAS CYCLES (HARYANA) LTD.,1,0,
593,24153,ATLAS SOYA PROTEINS LTD.,1,1,2004-04-20
594,24182,ATMA STEELS LTD.,1,1,2004-04-20
595,24230,KAVIT INDUSTRIES LTD.,1,0,
596,24306,ATUL AUTO LTD.,1,0,
597,24360,ATUL GLASS INDS. LTD.,1,1,2004-07-02
598,24381,ATUL LTD.,1,0,
599,24448,ATULYA TRADES & AGENCIES LTD.,1,1,2004-07-02
600,24456,ATURIA CONTINENTAL LTD.,1,1,2006-01-03
601,24496,AKSHARCHEM (INDIA) LTD.,1,0,
602,24570,AUNDE INDIA LTD.,1,0,
603,24616,AURANGABAD PAPER MILLS LTD.,1,1,1999-11-03
604,24638,AURIFEROUS AQUA FARMS LTD.,1,1,1996-04-02
605,24663,AURO LABORATORIES LTD.,1,0,
606,24685,AUROBINDO PHARMA LTD.,1,0,
607,24689,AUROBRITE TRADING LTD.,1,1,2004-07-02
608,24697,AUROKNIT EXPORTS (INDIA) LTD.,1,1,2004-04-20
609,24700,AUROMA COKE LTD.,1,0,
610,24704,AUROMED LTD.,1,1,2016-08-17
611,24707,AUROPLAST INDIA LTD.,1,1,1995-06-05
612,24735,AURUM ELECTRICALS INDIA LTD.,1,1,1995-06-05
613,24774,AUSTIN ENGINEERING CO. LTD.,1,0,
614,24857,AUTO PINS (INDIA) LTD.,1,0,
615,24876,AUTO TENSION LTD.,1,1,2016-08-17
616,24896,AUTOCOMPS INDIA LTD.,1,1,2017-12-01
617,24915,T V S AUTOLEC LTD. [MERGED],1,1,2004-06-18
618,24919,AUTOLINE INDUSTRIES LTD.,1,0,
619,24921,AUTOLITE (INDIA) LTD.,1,0,
620,24967,AUTOMOBILE CORPN. OF GOA LTD.,1,1,2000-05-31
621,24969,AUTOMOBILE PRODUCTS OF INDIA LTD.,1,0,
622,24976,AUTOMOTIVE AXLES LTD.,1,0,
623,25009,AUTOPAL INDUSTRIES LTD.,1,1,1999-03-17
624,25020,AUTORIDERS FINANCE LTD.,1,0,
625,25021,AUTORIDERS INTERNATIONAL LTD.,1,0,
626,25089,AVAILABLE FINANCE LTD.,1,0,
627,25159,AVANTEL LTD.,1,0,
628,25176,AVANTI FEEDS LTD.,1,0,
629,25177,SARTHAK GLOBAL LTD.,1,0,
630,25188,SARTHAK INDUSTRIES LTD.,1,0,
631,25287,BAYER CROPSCIENCE INDIA LTD. [MERGED],1,1,2004-02-26
632,25290,SANOFI INDIA LTD.,1,0,
633,25323,AVERY INDIA LTD.,1,1,2001-02-28
634,25374,AVIKEM RESINS LTD.,1,1,2004-07-02
635,25399,AVINASH INFORMATION TECHNOLOGIES LTD.,1,1,2018-07-04
636,25487,DIVINUS FABRICS LTD.,1,0,
637,25565,AVON INDUSTRIES LTD.,1,1,1997-08-23
638,25570,AVON MERCANTILE LTD.,1,0,
639,25574,AVON LIFESCIENCES LTD.,1,0,
640,25580,C N I RESEARCH LTD.,1,0,
641,25600,AVON CORPORATION LTD.,1,1,2018-03-05
642,25622,AVRON INVESTMENTS LTD.,1,1,1995-06-05
643,25698,AWAS AYOGEN VITTNIGAM LTD.,1,1,2004-07-02
644,25727,AXEL POLYMERS LTD.,1,0,
645,25754,ELIXIR CAPITAL LTD.,1,0,
646,25782,AXON VENTURES LTD.,1,0,
647,25790,AXTEL INDUSTRIES LTD.,1,0,
648,25808,AYEPEE LAMITUBES LTD.,1,0,
649,25838,AYOKI MERCHANTILE LTD.,1,0,
650,25932,GLOBAL VECTRA HELICORP LTD.,1,0,
651,25979,AZTECSOFT LTD. [MERGED],1,1,2009-06-23
652,26005,B & A LTD.,1,0,
653,26006,B & A PACKAGING INDIA LTD.,1,0,
654,26039,B 2 B SOFTWARE TECHNOLOGIES LTD.,1,0,
655,26061,B A G FILMS & MEDIA LTD.,1,0,
656,26076,B A S F INDIA LTD.,1,0,
657,26095,B ARUNKUMAR'S INTERNATIONAL LTD. [MERGED],1,1,2000-12-04
658,26124,DWITIYA TRADING LTD.,1,0,
659,26213,HEMANG RESOURCES LTD.,1,0,
660,26214,B C C FUBA INDIA LTD.,1,0,
661,26258,B C L FINANCIAL SERVICES LTD.,1,1,2008-02-22
662,26260,B C L FORGINGS LTD.,1,1,2018-03-05
663,26365,B D H INDUSTRIES LTD.,1,0,
664,26369,B D INDUSTRIES LTD.,1,1,1995-06-05
665,26474,B F L ASSET FINVEST LTD.,1,0,
666,26485,B F UTILITIES LTD.,1,0,
667,26629,B I L INDUSTRIES LTD.,1,1,2016-09-12
668,26633,BILCARE LTD.,1,0,
669,26647,B I T S LTD.,1,0,
670,26658,B J DUPLEX BOARDS LTD.,1,1,2018-07-04
671,26740,B K DUPLEX BOARD LTD.,1,1,2018-05-11
672,26919,B L B LTD.,1,0,
673,26955,B L INDUSTRIES (INDIA) LTD.,1,1,2004-07-02
674,26964,B L KASHYAP & SONS LTD.,1,0,
675,26990,B L S INFOTECH LTD.,1,0,
676,27031,B M B MUSIC & MAGNETICS LTD.,1,0,
677,27247,B N K CAPITAL MARKETS LTD.,1,0,
678,27289,B N R UDYOG LTD.,1,0,
679,27292,B N RATHI SECURITIES LTD.,1,0,
680,27319,B NANJI ENTERPRISES LTD.,1,0,
681,27347,LINDE INDIA LTD.,1,0,
682,27378,B P CAPITAL LTD.,1,0,
683,27423,B P L DISPLAY DEVICES LTD.,1,1,1995-06-05
684,27424,B P L ENGINEERING LTD.,1,1,2017-03-24
685,27428,B P L LTD.,1,0,
686,27694,B S APPLIANCES LTD.,1,1,2017-03-24
687,27739,B S E L INFRASTRUCTURE REALTY LTD.,1,0,
688,27747,RELIANCE INFRASTRUCTURE LTD.,1,0,
689,27766,ALLIANCE INTEGRATED METALIKS LTD.,1,0,
690,27775,B S I LTD.,1,1,1998-07-22
691,27798,B S L LTD.,1,0,
692,27842,B S REFRIGERATORS LTD.,1,1,2016-09-12
693,27870,B S T LTD.,1,1,2016-09-12
694,27973,B T W INDUSTRIES LTD.,1,1,2000-03-01
695,28058,B W L LTD.,1,0,
696,28219,BABHNAN SUGAR MILLS LTD. [MERGED],1,1,1995-02-15
697,28346,BACIL PHARMA LTD.,1,0,
698,28469,BAFFIN ENGINEERING PROJECTS LTD.,1,0,
699,28503,BAFNA PHARMACEUTICALS LTD.,1,0,
700,28507,BAFNA SPINNING MILLS & EXPORTS LTD.,1,1,2018-07-04
701,28514,BAGADE INDIA ENGG. LTD.,1,1,2001-08-17
702,28516,BAGADIA COLOURCHEM LTD.,1,0,
703,28629,BAGRI MINERALS & CHEMICALS LTD.,1,1,2004-07-02
704,28647,BAGWE UDYOG LTD.,1,1,2004-07-02
705,28754,BAHUMA POLYTEX LTD.,1,1,1997-02-17
706,28785,BAID LEASING & FINANCE CO. LTD.,1,0,
707,28897,BAJAJ FINANCE LTD.,1,0,
708,28899,BAJAJ HOLDINGS & INVST. LTD.,1,0,
709,28920,BAJAJ ELECTRICALS LTD.,1,0,
710,28929,BAJAJ GLOBAL LTD.,1,0,
711,28931,BAJAJ HEALTHCARE LTD.,1,0,
712,28932,BAJAJ HINDUSTHAN SUGAR LTD.,1,0,
713,28933,TRINITY BIO-TECH LTD.,1,1,2017-12-01
714,28958,WOPOLIN PLASTICS LTD.,1,1,2016-09-12
715,28974,BAJAJ STEEL INDS. LTD.,1,0,
716,28981,FORCE MOTORS LTD.,1,1,2002-04-13
717,29040,BAJRANG FINANCE LTD.,1,0,
718,29076,BAJWA AGRO INDS. LTD.,1,1,2004-04-20
719,29083,SANATHNAGAR ENTERPRISES LTD.,1,1,1999-03-06
720,29203,BAL PHARMA LTD.,1,0,
721,29220,BALA TECHNO GLOBAL LTD.,1,1,2018-07-04
722,29221,BALA TECHNO INDS. LTD.,1,1,2018-05-11
723,29258,BALAJI AMINES LTD.,1,0,
724,29266,BALAJI BONDS & HOLDINGS LTD.,1,1,2004-07-02
725,29279,B C L ENTERPRISES LTD.,1,0,
726,29294,BALAJI DISTILLERIES LTD. [MERGED],1,1,2004-03-13
727,29326,BALAJI FOODS & FEEDS LTD. [MERGED],1,1,2000-05-19
728,29331,BALAJI GALVANISING INDS. LTD.,1,1,2018-07-04
729,29346,BALAJI HOTELS & ENTERPRISES LTD.,1,1,2002-04-20
730,29351,BALAJI INDUSTRIAL CORPN. LTD.,1,1,2002-10-01
731,29425,BALAJI STEEL TUBES & PIPES LTD.,1,1,2004-07-02
732,29433,BALAJI TELEFILMS LTD.,1,0,
733,29455,BALAJI YARN LTD.,1,1,1997-02-17
734,29504,BALARAM CEMENTS LTD.,1,1,2004-01-14
735,29606,BALGOPAL HOLDINGS & TRADERS LTD.,1,0,
736,29657,BALKRISHNA INDUSTRIES LTD.,1,0,
737,29678,BALLARPUR INDUSTRIES LTD.,1,0,
738,29703,BALMER LAWRIE & CO. LTD.,1,0,
739,29705,INDIAN MARINE FREIGHT CONTAINER MFG. LTD.,1,1,2016-08-17
740,29706,BALMER LAWRIE-VAN LEER LTD.,1,1,2008-03-04
741,29728,BALRAMPUR CHINI MILLS LTD.,1,0,
742,29743,BALSARA HYGIENE PRODUCTS LTD. [MERGED],1,1,2004-04-20
743,29785,BALURGHAT TECHNOLOGIES LTD.,1,1,1998-12-09
744,29807,BALWANT TEXTILES MILLS LTD.,1,1,2004-04-20
745,29808,COMMEX TECHNOLOGY LTD.,1,0,
746,29826,BAMBINO AGRO INDS. LTD.,1,0,
747,29829,BAMBINO FOOD INDS. LTD. [MERGED],1,1,1997-09-23
748,29843,BAMPSL SECURITIES LTD.,1,0,
749,29859,BANARAS BEADS LTD.,1,0,
750,29884,BANAS FINANCE LTD.,1,0,
751,29909,BANCO PRODUCTS (INDIA) LTD.,1,0,
752,29992,BANG OVERSEAS LTD.,1,0,
753,30023,BANGALORE FORT FARMS LTD.,1,0,
754,30121,BANJARA CEMENTS LTD.,1,1,2004-07-02
755,30136,BANK OF BARODA,1,0,
756,30148,BANK OF INDIA,1,0,
757,30151,BANK OF MADURA LTD. [MERGED],1,1,2001-03-23
758,30153,BANK OF MAHARASHTRA,1,0,
759,30156,BANK OF PUNJAB LTD. [MERGED],1,1,2005-10-06
760,30157,BANK OF RAJASTHAN LTD. [MERGED],1,1,2010-08-24
761,30165,BANKA (INDIA) LTD.,1,1,2017-08-23
762,30228,BANNARI AMMAN SPG. MILLS LTD.,1,0,
763,30230,BANNARI AMMAN SUGARS LTD.,1,0,
764,30398,WELSPUN GLOBAL BRANDS LTD. [MERGED],1,1,2012-12-26
765,30425,BANSISONS TEA INDS. LTD.,1,0,
766,30442,BANSWARA SYNTEX LTD.,1,0,
767,30443,BANSWARA TEXTILE MILLS LTD. [MERGED],1,1,2006-01-03
768,30542,BARAK VALLEY CEMENTS LTD.,1,0,
769,30566,BARAR INDUSTRIES LTD.,1,1,2004-04-20
770,30575,VISAGAR POLYTEX LTD.,1,0,
771,30591,SARVOTTAM FINVEST LTD.,1,0,
772,30651,BARIUM CHEMICALS LTD.,1,1,2016-08-17
773,30676,BARKHA INDUSTRIES LTD.,1,1,2004-07-02
774,30712,BARODA AGRO INDS. LTD.,1,1,1996-04-02
775,30713,BARODA ALLOYS CASTINGS LTD.,1,1,1997-02-17
776,30715,BARODA CARBONS LTD.,1,1,1997-02-17
777,30729,BARODA ELECTRIC METERS LTD.,1,1,2018-08-21
778,30731,BARODA EXTRUSION LTD.,1,0,
779,30732,BARODA FERRO ALLOYS & INDS. LTD.,1,1,1995-06-05
780,30756,BARODA POLYPLAST LTD.,1,1,2004-07-02
781,30759,BARODA RAYON CORPN. LTD.,1,1,2000-09-20
782,30785,BARON INFOTECH LTD.,1,0,
783,30882,BASANT AGRO TECH (INDIA) LTD.,1,0,
784,30948,P O C L ENTERPRISES LTD.,1,0,
785,30974,BASERA CEMENTS LTD.,1,1,2004-07-02
786,31014,BASIL CHEMICALS & ADDITIVES LTD.,1,1,2004-07-02
787,31130,BATA INDIA LTD.,1,0,
788,31160,BATHINA TECHNOLOGIES (INDIA) LTD.,1,1,2018-05-11
789,31182,BATLIBOI LTD.,1,1,2012-06-28
790,31340,BAY LINERS LTD.,1,1,1997-02-17
791,31364,BAYER CROPSCIENCE LTD.,1,0,
792,31365,INEOS STYROLUTION INDIA LTD.,1,0,
793,31367,SIEMENS HEALTHCARE DIAGNOSTICS LTD. [MERGED],1,1,2011-08-03
794,31403,BAZEL INTERNATIONAL LTD.,1,0,
795,31490,BEARDSELL LTD.,1,0,
796,31612,BEDMUTHA INDUSTRIES LTD.,1,0,
797,31625,BEE ELECTRONIC MACHINES LTD.,1,0,
798,31667,TULASEE BIO-ETHANOL LTD.,1,0,
799,31718,BEEKAY NIRYAT LTD.,1,0,
800,31723,BEEKAY STEEL INDS. LTD.,1,0,
801,31769,BEEYU OVERSEAS LTD.,1,0,
802,31873,BELAPUR INDUSTRIES LTD.,1,0,
803,31921,AMAZE ENTERTECH LTD.,1,0,
804,31927,BELL CERAMICS LTD. [MERGED],1,1,2012-05-28
805,31950,BELL REMEDIES LTD.,1,1,2002-10-21
806,31979,BELLARY STEELS & ALLOYS LTD.,1,1,2000-12-27
807,32003,BELLS CONTROLS LTD.,1,1,2002-01-19
808,32058,BELWAL SPINNING MILLS LTD.,1,1,2004-04-20
809,32060,BEMCO HYDRAULICS LTD.,1,0,
810,32062,BEMCO JACKS & ALLIED PRODUCTS LTD.,1,1,2004-04-20
811,32084,BENARES HOTELS LTD.,1,0,
812,32099,BENCHMARK HOMES & RESORTS LTD. [MERGED],1,1,1998-06-05
813,32147,BENGAL & ASSAM CO. LTD.,1,0,
814,32249,BENGAL STEEL INDS. LTD.,1,0,
815,32255,BENGAL TEA & FABRICS LTD.,1,1,1998-05-20
816,32347,BENTLEY COMMERCIAL ENTERPRISES LTD.,1,0,
817,32398,BENZO PETRO INTL. LTD.,1,1,2018-05-11
818,32399,BENZO PETROCHEMICALS LTD.,1,1,2004-07-02
819,32433,BERGER PAINTS INDIA LTD.,1,0,
820,32527,BERVIN INVESTMENT & LEASING LTD.,1,0,
821,32528,BERYL DRUGS LTD.,1,0,
822,32530,BERYL SECURITIES LTD.,1,0,
823,32533,BESCO LTD.,1,1,2018-05-11
824,32551,BEST & CROMPTON ENGG. LTD.,1,1,2018-05-11
825,32559,BEST BOARD LTD.,1,1,2004-07-02
826,32581,BEST EASTERN HOTELS LTD.,1,0,
827,32668,BESTAVISION ELECTRONICS LTD.,1,1,1999-07-21
828,32711,BETA CORPORATION LTD.,1,1,2016-08-17
829,32716,BETA NAPHTHOL LTD.,1,1,1999-03-17
830,32728,BETA-KAPPA INVESTMENTS LTD.,1,1,2018-05-11
831,32731,BETALA GLOBAL SECURITIES LTD.,1,0,
832,32737,BETALACT LABORATORIES LTD.,1,1,2004-04-20
833,32744,BETEX INDIA LTD.,1,0,
834,32850,BHAAGYALAKSHMI VEGETABLE PRODUCTS LTD.,1,1,2004-07-02
835,32984,BHAGAWATI GAS LTD.,1,1,2000-03-01
836,32986,BHAGAWATI OXYGEN LTD.,1,0,
837,32996,BHAGERIA INDUSTRIES LTD.,1,0,
838,33012,BHAGHEERATHA ENGINEERING LTD.,1,1,2018-07-04
839,33015,BHAGIRADHA CHEMICALS & INDS. LTD.,1,0,
840,33084,VYAPAR INDUSTRIES LTD.,1,0,
841,33097,BHAGWANDAS AUTO FINANCE LTD.,1,1,2004-07-02
842,33103,BHAGWANDAS METALS LTD.,1,0,
843,33130,BHAGWATI AUTOCAST LTD.,1,0,
844,33133,T G B BANQUETS & HOTELS LTD.,1,0,
845,33145,BHAGWATI COTTONS LTD.,1,1,2016-08-17
846,33162,BHAGWATI GLASS CONTAINERS LTD.,1,1,2004-07-02
847,33251,FARMAX INDIA LTD.,1,1,2017-03-31
848,33264,BHAGYANAGAR INDIA LTD.,1,0,
849,33275,SRI K P R INDUSTRIES LTD.,1,0,
850,33282,BHAGYASHREE LEASING & FINANCE LTD.,1,0,
851,33295,BHAGYODAYA INFRASTRUCTURE DEVP. LTD.,1,1,2018-05-11
852,33362,BHAKRA INDUSTRIES LTD.,1,1,2004-07-02
853,33455,SINDHU TRADE LINKS LTD. (1992),1,0,
854,33477,BHANDARI HOSIERY EXPORTS LTD.,1,0,
855,33501,R K B AGRO INDS. LTD.,1,0,
856,33526,BHANOT CONSTRUCTION & HOUSING LTD.,1,0,
857,33537,BHANSALI ENGINEERING POLYMERS LTD.,1,0,
858,33633,BHARANI OILS LTD.,1,1,1997-02-17
859,33660,BHARAT BERG LTD.,1,1,2000-01-18
860,33667,BHARAT BHUSHAN FINANCE & COMMODITY BROKERS LTD.,1,0,
861,33671,BHARAT BIJLEE LTD.,1,0,
862,33693,BHARAT CHEMICALS & FERTILIZERS LTD.,1,1,1996-04-02
863,33703,BHARAT COMMERCE & INDS. LTD.,1,1,2011-08-03
864,33721,BHARAT DYNAMICS LTD.,1,0,
865,33723,B E M L LTD.,1,0,
866,33727,BHARAT ELECTRONICS LTD.,1,0,
867,33738,BHARAT AGRI FERT & REALTY LTD.,1,0,
868,33749,BHARAT FORGE & PRESS INDS. LTD.,1,1,1997-02-17
869,33750,BHARAT FORGE LTD.,1,0,
870,33759,BHARAT GEARS LTD.,1,0,
871,33769,BHARAT HEAVY ELECTRICALS LTD.,1,0,
872,33775,BHARAT HOTELS LTD.,1,1,2003-06-17
873,33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,1,0,
874,33825,BHARAT LINE LTD.,1,1,2018-07-04
875,33867,BHARAT PARENTERALS LTD.,1,0,
876,33873,BHARAT PETROLEUM CORPN. LTD.,1,0,
877,33876,BHARAT PIPES & FITTINGS LTD.,1,1,2004-07-26
878,33901,BHARAT RASAYAN LTD.,1,0,
879,33922,BHARAT SEATS LTD.,1,0,
880,33937,BHARAT STARCH INDS. LTD. [MERGED],1,1,2002-10-21
881,33940,BHARAT STRIPS LTD.,1,1,1997-02-17
882,33951,BHARAT TEXTILES & PROOFING INDS. LTD.,1,0,
883,33952,BHARAT THERMITE LTD.,1,1,2004-07-02
884,33980,BHARAT WIRE ROPES LTD.,1,0,
